age,height,income,status_after_a_month
45,74,80000,1
41,70,70000,1
25,63,20000,1
29,71,80000,1
21,73,20000,1
46,73,60000,1
31,75,20000,1
40,67,50000,1
58,71,70000,1
33,68,80000,1
35,69,40000,1
28,70,70000,1
24,72,40000,1
26,66,70000,1
25,67,40000,1
31,68,50000,1
27,65,80000,1
31,73,40000,1
31,74,20000,1
31,66,20000,1
27,73,20000,1
28,77,30000,1
42,67,40000,1
50,75,100000,0
42,64,60000,1
50,70,60000,1
25,71,40000,1
48,73,40000,1
32,75,20000,0
44,70,30000,1
30,70,100000,1
45,73,70000,1
21,68,20000,1
24,68,70000,1
29,68,20000,1
43,72,20000,1
28,66,50000,1
25,74,40000,1
22,70,20000,1
34,69,80000,1
33,68,40000,1
29,68,70000,1
31,71,40000,1
21,70,500000,1
21,68,30000,1
41,69,50000,1
34,68,100000,1
28,76,20000,0
23,71,40000,1
57,64,50000,1
34,71,30000,1
41,72,30000,1
18,74,20000,1
20,66,20000,1
23,70,30000,1
26,70,60000,1
34,67,1000000,1
43,71,80000,1
38,73,250000,1
27,66,20000,1
30,70,20000,1
50,68,80000,1
39,68,50000,1
40,71,60000,1
27,68,100000,1
43,66,60000,1
41,68,40000,1
33,74,20000,1
42,71,70000,1
28,73,100000,1
32,75,1000000,1
40,73,150000,1
27,69,100000,1
25,72,40000,1
51,70,1000000,1
23,71,40000,1
24,72,1000000,1
26,72,1000000,1
25,71,30000,1
29,70,100000,1
29,72,30000,1
41,73,40000,1
33,67,250000,1
25,71,20000,1
31,72,20000,1
28,69,1000000,1
29,66,30000,1
52,69,100000,0
27,70,80000,1
30,69,70000,1
29,72,40000,1
42,69,70000,1
39,74,60000,1
31,70,50000,1
30,72,100000,1
39,71,30000,1
38,68,70000,1
55,72,80000,1
26,77,100000,0
20,70,80000,1
21,71,20000,1
22,71,20000,1
25,74,30000,1
34,70,1000000,1
28,72,30000,1
20,70,20000,1
56,76,30000,1
37,68,50000,1
57,73,70000,1
45,69,250000,1
37,69,100000,1
52,71,30000,1
25,70,20000,1
27,70,50000,1
40,69,150000,1
52,71,150000,1
26,68,50000,1
26,68,40000,1
19,70,20000,1
35,67,60000,1
39,68,30000,1
42,76,150000,0
32,70,100000,0
37,72,60000,1
19,72,20000,1
22,70,20000,1
49,75,60000,1
33,71,50000,1
24,73,20000,1
40,72,100000,1
23,73,20000,1
46,68,100000,1
21,70,20000,1
31,68,80000,1
31,72,40000,1
38,65,20000,1
28,71,40000,1
57,71,80000,1
34,70,70000,1
35,70,30000,1
24,68,20000,1
25,70,40000,1
34,73,60000,1
28,72,30000,1
34,73,60000,1
25,69,40000,1
33,74,50000,1
25,72,80000,1
31,72,150000,1
66,68,70000,1
30,69,20000,1
42,72,50000,1
28,66,100000,1
28,72,40000,1
27,74,30000,1
33,72,40000,1
29,70,30000,1
25,70,20000,1
36,70,60000,1
20,69,20000,1
47,70,70000,1
22,71,20000,1
35,64,150000,1
23,71,100000,1
27,71,1000000,1
33,73,80000,1
44,75,70000,1
49,68,100000,1
28,70,20000,1
20,68,30000,1
40,77,20000,1
27,72,80000,1
24,68,1000000,1
27,66,20000,1
41,75,80000,1
43,72,100000,1
31,71,40000,1
38,73,20000,1
22,70,20000,0
25,68,20000,1
34,68,70000,1
25,71,50000,1
27,69,20000,1
46,71,20000,1
27,67,50000,1
58,69,100000,1
20,73,20000,1
31,69,1000000,1
36,70,40000,1
38,67,60000,1
47,70,40000,1
29,74,60000,1
21,72,40000,1
21,75,20000,1
27,72,30000,1
29,67,40000,1
28,69,30000,1
27,73,70000,1
26,68,60000,1
27,73,100000,1
23,69,30000,1
34,73,20000,1
20,72,20000,1
44,74,100000,1
43,77,150000,1
32,72,50000,1
29,66,70000,1
59,72,70000,1
25,72,100000,1
27,71,100000,1
38,70,50000,1
25,71,30000,1
27,72,1000000,1
33,67,50000,1
27,72,80000,0
19,70,50000,1
26,68,70000,1
19,73,1000000,1
24,67,30000,1
22,72,150000,1
30,66,70000,1
22,76,250000,1
43,71,50000,1
21,69,20000,1
26,67,50000,1
30,74,20000,1
26,71,30000,1
27,71,1000000,1
28,72,100000,1
29,73,80000,1
26,71,60000,1
36,73,20000,1
22,73,20000,1
34,69,100000,1
32,72,60000,1
42,68,80000,1
31,69,80000,1
26,72,40000,1
25,71,40000,1
42,71,80000,1
35,72,100000,1
25,69,40000,1
28,74,150000,1
46,70,100000,1
30,72,80000,1
28,70,20000,1
27,74,30000,1
30,69,100000,1
27,69,1000000,1
21,67,20000,1
22,71,40000,1
35,75,80000,1
31,75,1000000,1
27,66,20000,1
23,70,20000,1
31,72,80000,1
28,77,30000,1
20,70,60000,1
33,70,100000,1
40,70,50000,1
29,69,150000,1
35,66,100000,1
33,71,20000,1
30,68,30000,1
30,66,30000,1
29,71,70000,1
31,70,20000,1
42,72,50000,1
31,70,150000,1
24,68,40000,1
30,69,80000,1
42,67,100000,1
34,72,1000000,1
37,73,50000,1
26,70,60000,1
40,72,100000,1
30,73,70000,1
28,69,20000,1
55,68,20000,1
26,68,30000,1
20,62,20000,1
29,73,50000,1
31,72,80000,1
30,69,50000,1
23,66,20000,1
43,73,30000,1
26,65,20000,1
25,71,100000,1
44,72,150000,1
29,73,20000,1
30,70,20000,1
34,70,100000,1
29,66,40000,1
35,71,40000,1
36,72,80000,1
29,68,40000,0
27,71,60000,1
35,71,30000,1
23,66,50000,0
37,72,20000,1
29,71,80000,1
35,73,100000,1
25,71,50000,1
56,70,80000,1
35,75,50000,1
31,73,30000,1
23,70,20000,1
44,70,1000000,1
25,72,1000000,1
41,68,80000,1
31,68,70000,1
46,69,80000,1
24,70,150000,1
32,71,1000000,1
32,75,150000,1
43,70,80000,1
37,72,250000,1
31,68,1000000,1
29,73,100000,1
32,71,40000,0
33,69,20000,1
29,72,100000,1
26,66,20000,1
41,74,50000,1
46,70,50000,1
20,71,20000,1
24,72,20000,1
30,69,60000,1
39,70,60000,1
33,72,250000,1
25,73,20000,1
36,69,100000,1
26,68,20000,1
45,67,70000,1
41,76,30000,1
34,69,30000,1
33,66,40000,1
39,67,70000,1
41,70,150000,1
59,70,60000,1
23,72,20000,1
27,71,150000,1
25,72,40000,1
31,71,150000,1
23,67,20000,1
31,74,60000,1
27,72,20000,1
26,71,20000,1
32,72,30000,1
33,65,20000,1
24,71,30000,1
35,68,60000,1
33,67,150000,1
57,70,40000,1
27,74,70000,1
41,72,100000,1
21,68,20000,1
29,69,50000,1
30,83,100000,1
37,69,80000,1
24,64,20000,1
36,70,100000,1
37,69,70000,1
48,72,100000,1
24,69,20000,1
30,70,50000,1
47,67,60000,1
42,72,80000,1
28,66,100000,0
49,69,100000,1
40,70,100000,1
28,70,50000,1
31,69,50000,1
42,71,100000,1
46,72,40000,1
62,74,80000,1
37,72,60000,1
62,69,80000,1
49,69,30000,1
39,73,60000,1
60,74,250000,1
39,75,100000,1
26,72,80000,1
37,72,60000,1
38,76,70000,0
38,73,60000,1
30,74,50000,1
41,66,20000,1
24,71,20000,1
32,76,1000000,1
38,68,20000,1
26,74,20000,1
22,71,40000,1
34,75,100000,1
22,67,30000,1
25,71,20000,1
32,73,250000,1
28,72,30000,1
42,72,150000,1
29,76,60000,1
48,72,150000,1
28,67,100000,1
47,69,100000,1
34,70,150000,1
22,73,30000,1
29,73,30000,1
33,64,70000,1
27,72,70000,1
23,68,20000,1
28,72,80000,1
32,71,20000,1
41,71,80000,1
47,73,150000,1
21,73,20000,1
24,68,100000,1
29,68,50000,1
36,69,70000,1
26,66,100000,1
26,66,100000,1
30,67,20000,1
44,75,100000,1
33,74,80000,1
68,71,20000,1
30,71,100000,1
20,71,20000,1
32,73,150000,1
47,74,80000,1
26,72,80000,1
33,71,70000,1
24,65,30000,1
42,74,100000,1
33,68,1000000,1
19,65,20000,1
29,68,40000,1
39,70,80000,1
30,72,20000,1
30,67,60000,1
37,71,1000000,1
35,70,80000,1
26,68,80000,1
23,71,20000,1
28,70,30000,1
26,72,40000,1
30,71,100000,1
35,68,20000,1
26,71,60000,1
28,75,50000,1
29,66,20000,1
39,72,80000,1
39,74,150000,1
40,68,100000,1
27,66,80000,1
26,75,50000,1
20,74,30000,1
27,68,40000,1
49,70,150000,1
59,68,20000,0
62,67,40000,1
61,73,150000,1
29,73,60000,1
40,71,80000,1
31,69,60000,1
45,69,20000,1
28,70,20000,1
20,70,1000000,1
52,72,80000,1
42,65,50000,1
42,72,60000,1
26,74,20000,1
27,68,50000,1
31,73,1000000,1
28,75,70000,1
26,70,20000,1
57,70,70000,1
28,67,20000,1
22,70,20000,1
31,75,150000,1
20,70,20000,1
42,66,100000,1
26,72,100000,1
37,67,70000,1
46,72,150000,1
33,73,20000,1
24,73,20000,1
39,70,100000,1
21,74,20000,1
41,71,150000,1
26,72,70000,1
45,67,20000,1
42,71,50000,1
22,72,40000,1
21,67,1000000,0
44,60,60000,1
30,71,100000,1
50,70,150000,1
23,74,80000,1
28,70,70000,1
40,71,100000,1
39,70,80000,1
40,71,40000,1
21,70,1000000,1
30,65,40000,1
28,66,20000,0
31,67,30000,1
52,78,50000,1
28,72,80000,1
29,64,20000,1
38,73,70000,1
25,72,20000,1
25,75,80000,1
26,74,1000000,1
39,70,100000,1
23,73,20000,1
21,72,20000,1
27,75,100000,1
22,70,20000,1
32,69,1000000,1
62,75,80000,1
27,67,30000,1
19,72,20000,1
25,74,30000,1
23,74,20000,1
20,68,40000,1
19,71,20000,1
27,71,30000,1
28,70,30000,1
33,71,100000,1
21,72,20000,1
33,68,20000,1
32,72,60000,1
24,71,60000,1
27,72,80000,1
27,74,1000000,1
37,72,20000,1
22,68,40000,1
27,74,100000,1
33,74,30000,1
19,72,20000,1
36,72,100000,1
22,66,20000,1
22,74,20000,1
50,70,100000,1
18,68,20000,1
29,73,100000,1
27,72,70000,1
30,72,20000,1
27,73,60000,1
33,70,40000,1
29,71,70000,1
24,66,20000,1
24,71,30000,1
33,73,20000,1
43,68,80000,1
27,64,20000,1
31,77,60000,1
43,74,150000,1
23,76,100000,1
30,70,50000,1
28,73,30000,1
34,67,150000,1
48,66,40000,1
30,68,20000,1
42,72,100000,0
45,71,30000,1
33,75,20000,1
31,72,100000,1
23,73,20000,1
23,70,70000,1
21,70,20000,1
37,76,100000,1
37,70,70000,1
20,68,20000,1
34,68,150000,1
31,69,50000,1
29,69,20000,1
26,74,70000,1
23,71,20000,1
23,71,20000,1
37,70,40000,1
19,66,20000,1
25,70,40000,1
25,73,100000,1
28,70,150000,1
41,70,70000,1
28,72,100000,1
35,70,80000,1
26,68,60000,1
22,68,20000,1
59,71,100000,1
31,70,100000,1
26,68,30000,1
18,69,20000,1
26,67,40000,1
22,73,20000,1
31,68,50000,0
47,70,150000,1
35,70,20000,1
35,72,1000000,1
65,70,100000,1
25,75,150000,1
30,70,250000,1
23,72,70000,1
31,70,100000,1
29,72,40000,1
25,66,20000,1
20,75,20000,1
25,71,30000,1
24,71,20000,0
32,70,60000,1
55,74,80000,1
27,65,70000,1
48,70,100000,1
29,76,20000,1
22,64,20000,0
22,70,20000,1
28,72,1000000,1
48,71,100000,1
36,67,20000,1
47,76,100000,1
29,71,70000,1
32,68,150000,1
57,72,20000,1
29,72,100000,1
28,72,50000,1
33,75,250000,1
37,72,80000,1
60,71,250000,1
36,74,100000,1
30,69,1000000,1
35,66,70000,1
28,71,70000,1
25,67,80000,1
31,75,100000,1
22,71,20000,1
36,73,60000,1
42,68,60000,1
37,67,20000,1
21,72,50000,1
38,72,150000,1
28,75,150000,1
21,65,30000,1
24,70,20000,1
29,68,50000,1
30,75,20000,1
29,70,30000,1
28,63,20000,1
34,72,100000,1
27,68,20000,1
29,67,80000,1
36,74,100000,1
25,70,30000,1
31,69,20000,1
33,74,150000,0
26,67,20000,1
33,68,50000,1
48,61,20000,1
22,65,20000,1
38,69,40000,1
25,70,1000000,1
32,75,100000,1
24,72,20000,1
26,71,100000,1
41,76,70000,1
42,71,100000,1
